#rho	 Pc
 1.000000000000000E-01 7.237473820815289E+08
 1.000767874200861E-01 7.252256360258303E+08
 1.001536338032509E-01 7.267068639583139E+08
 1.002305391947709E-01 7.281910716324458E+08
 1.003075036399570E-01 7.296782648126563E+08
 1.003845271841549E-01 7.311684492732339E+08
 1.004616098727451E-01 7.326616307988832E+08
 1.005387517511434E-01 7.341578151849179E+08
 1.006159528647998E-01 7.356570082357802E+08
 1.006932132591997E-01 7.371592157677824E+08
 1.007705329798632E-01 7.386644436064498E+08
 1.008479120723454E-01 7.401726975875554E+08
 1.009253505822365E-01 7.416839835579786E+08
 1.010028485551614E-01 7.431983073746617E+08
 1.010804060367803E-01 7.447156749052750E+08
 1.011580230727885E-01 7.462360920265199E+08
 1.012356997089162E-01 7.477595646270574E+08
 1.013134359909287E-01 7.492860986056768E+08
 1.013912319646267E-01 7.508156998707805E+08
 1.014690876758459E-01 7.523483743419750E+08
 1.015470031704570E-01 7.538841279490032E+08
 1.016249784943662E-01 7.554229666326095E+08
 1.017030136935151E-01 7.569648963429346E+08
 1.017811088138802E-01 7.585099230418591E+08
 1.018592639014734E-01 7.600580527017741E+08
 1.019374790023419E-01 7.616092913041835E+08
 1.020157541625686E-01 7.631636448424672E+08
 1.020940894282715E-01 7.647211193200284E+08
 1.021724848456037E-01 7.662817207512164E+08
 1.022509404607545E-01 7.678454551612141E+08
 1.023294563199481E-01 7.694123285846479E+08
 1.024080324694443E-01 7.709823470680943E+08
 1.024866689555384E-01 7.725555166680768E+08
 1.025653658245616E-01 7.741318434512812E+08
 1.026441231228801E-01 7.757113334969280E+08
 1.027229408968962E-01 7.772939928932130E+08
 1.028018191930474E-01 7.788798277386835E+08
 1.028807580578073E-01 7.804688441447142E+08
 1.029597575376849E-01 7.820610482322830E+08
 1.030388176792250E-01 7.836564461320622E+08
 1.031179385290080E-01 7.852550439867424E+08
 1.031971201336504E-01 7.868568479499917E+08
 1.032763625398042E-01 7.884618641853848E+08
 1.033556657941571E-01 7.900700988680410E+08
 1.034350299434333E-01 7.916815581831565E+08
 1.035144550343921E-01 7.932962483273655E+08
 1.035939411138292E-01 7.949141755082785E+08
 1.036734882285759E-01 7.965353459438171E+08
 1.037530964254999E-01 7.981597658637806E+08
 1.038327657515045E-01 7.997874415074896E+08
 1.039124962535291E-01 8.014183791257563E+08
 1.039922879785491E-01 8.030525849808722E+08
 1.040721409735764E-01 8.046900653452739E+08
 1.041520552856584E-01 8.063308265035620E+08
 1.042320309618789E-01 8.079748747498126E+08
 1.043120680493578E-01 8.096222163896027E+08
 1.043921665952513E-01 8.112728577404084E+08
 1.044723266467518E-01 8.129268051295934E+08
 1.045525482510876E-01 8.145840648960607E+08
 1.046328314555239E-01 8.162446433898849E+08
 1.047131763073617E-01 8.179085469716448E+08
 1.047935828539383E-01 8.195757820138757E+08
 1.048740511426275E-01 8.212463548999319E+08
 1.049545812208397E-01 8.229202720231800E+08
 1.050351731360214E-01 8.245975397895288E+08
 1.051158269356555E-01 8.262781646156819E+08
 1.051965426672614E-01 8.279621529294980E+08
 1.052773203783954E-01 8.296495111697909E+08
 1.053581601166498E-01 8.313402457860558E+08
 1.054390619296534E-01 8.330343632404003E+08
 1.055200258650721E-01 8.347318700049605E+08
 1.056010519706081E-01 8.364327725632015E+08
 1.056821402940002E-01 8.381370774110930E+08
 1.057632908830236E-01 8.398447910542148E+08
 1.058445037854908E-01 8.415559200098939E+08
 1.059257790492506E-01 8.432704708078914E+08
 1.060071167221886E-01 8.449884499878473E+08
 1.060885168522271E-01 8.467098641008363E+08
 1.061699794873256E-01 8.484347197105718E+08
 1.062515046754798E-01 8.501630233910925E+08
 1.063330924647228E-01 8.518947817275932E+08
 1.064147429031241E-01 8.536300013175547E+08
 1.064964560387907E-01 8.553686887690731E+08
 1.065782319198660E-01 8.571108507017406E+08
 1.066600705945305E-01 8.588564937473559E+08
 1.067419721110021E-01 8.606056245485224E+08
 1.068239365175351E-01 8.623582497593336E+08
 1.069059638624214E-01 8.641143760452435E+08
 1.069880541939894E-01 8.658740100834076E+08
 1.070702075606053E-01 8.676371585628548E+08
 1.071524240106719E-01 8.694038281834229E+08
 1.072347035926294E-01 8.711740256571703E+08
 1.073170463549550E-01 8.729477577074485E+08
 1.073994523461636E-01 8.747250310684326E+08
 1.074819216148068E-01 8.765058524871316E+08
 1.075644542094738E-01 8.782902287218982E+08
 1.076470501787909E-01 8.800781665418551E+08
 1.077297095714220E-01 8.818696727286263E+08
 1.078124324360681E-01 8.836647540747716E+08
 1.078952188214677E-01 8.854634173854003E+08
 1.079780687763969E-01 8.872656694768803E+08
 1.080609823496691E-01 8.890715171765391E+08
 1.081439595901351E-01 8.908809673251040E+08
 1.082270005466832E-01 8.926940267733741E+08
 1.083101052682396E-01 8.945107023844258E+08
 1.083932738037676E-01 8.963310010334110E+08
 1.084765062022684E-01 8.981549296071606E+08
 1.085598025127806E-01 8.999824950040880E+08
 1.086431627843807E-01 9.018137041344705E+08
 1.087265870661828E-01 9.036485639201667E+08
 1.088100754073384E-01 9.054870812957476E+08
 1.088936278570375E-01 9.073292632069424E+08
 1.089772444645071E-01 9.091751166101599E+08
 1.090609252790123E-01 9.110246484765399E+08
 1.091446703498559E-01 9.128778657871590E+08
 1.092284797263790E-01 9.147347755347718E+08
 1.093123534579602E-01 9.165953847251244E+08
 1.093962915940160E-01 9.184597003753033E+08
 1.094802941840008E-01 9.203277295143232E+08
 1.095643612774073E-01 9.221994791834080E+08
 1.096484929237661E-01 9.240749564358057E+08
 1.097326891726455E-01 9.259541683368762E+08
 1.098169500736522E-01 9.278371219630430E+08
 1.099012756764310E-01 9.297238223574727E+08
 1.099856660306646E-01 9.316142855145619E+08
 1.100701211860740E-01 9.335085754906638E+08
 1.101546411924184E-01 9.354067027859228E+08
 1.102392260994952E-01 9.373086334686465E+08
 1.103238759571398E-01 9.392143766790752E+08
 1.104085908152262E-01 9.411239401890376E+08
 1.104933707236666E-01 9.430373313676291E+08
 1.105782157324115E-01 9.449545575975597E+08
 1.106631258914497E-01 9.468756262741473E+08
 1.107481012508082E-01 9.488005448057747E+08
 1.108331418605531E-01 9.507293206148596E+08
 1.109182477707882E-01 9.526619611358056E+08
 1.110034190316559E-01 9.545984738169312E+08
 1.110886556933377E-01 9.565388661190267E+08
 1.111739578060530E-01 9.584831455171487E+08
 1.112593254200598E-01 9.604313194987803E+08
 1.113447585856549E-01 9.623833955641389E+08
 1.114302573531740E-01 9.643393812285272E+08
 1.115158217729908E-01 9.662992840186043E+08
 1.116014518955181E-01 9.682631114751978E+08
 1.116871477712072E-01 9.702308711522846E+08
 1.117729094505484E-01 9.722025706172457E+08
 1.118587369840707E-01 9.741782174510037E+08
 1.119446304223417E-01 9.761578192474209E+08
 1.120305898159677E-01 9.781413836143279E+08
 1.121166152155947E-01 9.801289181716099E+08
 1.122027066719066E-01 9.821204305548539E+08
 1.122888642356266E-01 9.841159284115262E+08
 1.123750879575171E-01 9.861154194013238E+08
 1.124613778883792E-01 9.881189112009217E+08
 1.125477340790530E-01 9.901264114977572E+08
 1.126341565804175E-01 9.921379279932301E+08
 1.127206454433914E-01 9.941534684027283E+08
 1.128072007189317E-01 9.961730404555099E+08
 1.128938224580352E-01 9.981966518935301E+08
 1.129805107117371E-01 1.000224310472247E+09
 1.130672655311128E-01 1.002256023962918E+09
 1.131540869672760E-01 1.004291800147041E+09
 1.132409750713802E-01 1.006331646822271E+09
 1.133279298946177E-01 1.008375571799251E+09
 1.134149514882208E-01 1.010423582902051E+09
 1.135020399034605E-01 1.012475687969067E+09
 1.135891951916473E-01 1.014531894850917E+09
 1.136764174041316E-01 1.016592211413899E+09
 1.137637065923025E-01 1.018656645537295E+09
 1.138510628075890E-01 1.020725205113795E+09
 1.139384861014595E-01 1.022797898050333E+09
 1.140259765254219E-01 1.024874732267515E+09
 1.141135341310238E-01 1.026955715699819E+09
 1.142011589698521E-01 1.029040856295116E+09
 1.142888510935333E-01 1.031130162016696E+09
 1.143766105537341E-01 1.033223640840134E+09
 1.144644374021603E-01 1.035321300754961E+09
 1.145523316905573E-01 1.037423149766391E+09
 1.146402934707109E-01 1.039529195891245E+09
 1.147283227944463E-01 1.041639447161518E+09
 1.148164197136282E-01 1.043753911624217E+09
 1.149045842801613E-01 1.045872597338434E+09
 1.149928165459907E-01 1.047995512378186E+09
 1.150811165631008E-01 1.050122664831696E+09
 1.151694843835158E-01 1.052254062801042E+09
 1.152579200593003E-01 1.054389714402614E+09
 1.153464236425587E-01 1.056529627766298E+09
 1.154349951854354E-01 1.058673811037100E+09
 1.155236347401148E-01 1.060822272373355E+09
 1.156123423588213E-01 1.062975019947882E+09
 1.157011180938198E-01 1.065132061947798E+09
 1.157899619974148E-01 1.067293406574201E+09
 1.158788741219512E-01 1.069459062042621E+09
 1.159678545198142E-01 1.071629036582108E+09
 1.160569032434292E-01 1.073803338437418E+09
 1.161460203452617E-01 1.075981975866820E+09
 1.162352058778173E-01 1.078164957142232E+09
 1.163244598936427E-01 1.080352290550888E+09
 1.164137824453241E-01 1.082543984393652E+09
 1.165031735854885E-01 1.084740046986658E+09
 1.165926333668031E-01 1.086940486659624E+09
 1.166821618419759E-01 1.089145311756341E+09
 1.167717590637551E-01 1.091354530636253E+09
 1.168614250849293E-01 1.093568151672935E+09
 1.169511599583277E-01 1.095786183253162E+09
 1.170409637368205E-01 1.098008633779679E+09
 1.171308364733179E-01 1.100235511669297E+09
 1.172207782207709E-01 1.102466825351986E+09
 1.173107890321715E-01 1.104702583274850E+09
 1.174008689605519E-01 1.106942793898307E+09
 1.174910180589854E-01 1.109187465696277E+09
 1.175812363805857E-01 1.111436607158009E+09
 1.176715239785077E-01 1.113690226788478E+09
 1.177618809059468E-01 1.115948333106084E+09
 1.178523072161393E-01 1.118210934643884E+09
 1.179428029623624E-01 1.120478039950706E+09
 1.180333681979344E-01 1.122749657588261E+09
 1.181240029762143E-01 1.125025796134264E+09
 1.182147073506021E-01 1.127306464182037E+09
 1.183054813745389E-01 1.129591670337046E+09
 1.183963251015069E-01 1.131881423220870E+09
 1.184872385850291E-01 1.134175731471462E+09
 1.185782218786696E-01 1.136474603739259E+09
 1.186692750360343E-01 1.138778048690169E+09
 1.187603981107693E-01 1.141086075005047E+09
 1.188515911565626E-01 1.143398691380101E+09
 1.189428542271428E-01 1.145715906526737E+09
 1.190341873762806E-01 1.148037729169655E+09
 1.191255906577873E-01 1.150364168049397E+09
 1.192170641255158E-01 1.152695231921227E+09
 1.193086078333600E-01 1.155030929556650E+09
 1.194002218352559E-01 1.157371269740720E+09
 1.194919061851803E-01 1.159716261272924E+09
 1.195836609371514E-01 1.162065912970241E+09
 1.196754861452296E-01 1.164420233662475E+09
 1.197673818635160E-01 1.166779232194553E+09
 1.198593481461537E-01 1.169142917427684E+09
 1.199513850473270E-01 1.171511298238378E+09
 1.200434926212624E-01 1.173884383516382E+09
 1.201356709222275E-01 1.176262182167794E+09
 1.202279200045318E-01 1.178644703114820E+09
 1.203202399225264E-01 1.181031955292482E+09
 1.204126307306043E-01 1.183423947652896E+09
 1.205050924832001E-01 1.185820689163050E+09
 1.205976252347903E-01 1.188222188804742E+09
 1.206902290398931E-01 1.190628455574941E+09
 1.207829039530688E-01 1.193039498486194E+09
 1.208756500289195E-01 1.195455326566856E+09
 1.209684673220888E-01 1.197875948859539E+09
 1.210613558872631E-01 1.200301374422945E+09
 1.211543157791702E-01 1.202731612330380E+09
 1.212473470525800E-01 1.205166671671270E+09
 1.213404497623044E-01 1.207606561550766E+09
 1.214336239631978E-01 1.210051291088148E+09
