#rho	 Pc
 1.257978769008239E-01 4.698783513798573E+08
 1.258944738450190E-01 4.708678138154381E+08
 1.259911449635156E-01 4.718593242095011E+08
 1.260878903132700E-01 4.728528866515155E+08
 1.261847099512825E-01 4.738485052388361E+08
 1.262816039345971E-01 4.748461840756360E+08
 1.263785723203019E-01 4.758459272743077E+08
 1.264756151655283E-01 4.768477389547114E+08
 1.265727325274519E-01 4.778516231612731E+08
 1.266699244632921E-01 4.788575822715315E+08
 1.267671910303124E-01 4.798656380069661E+08
 1.268645322858202E-01 4.808758071830709E+08
 1.269619482871668E-01 4.818880809815879E+08
 1.270594390917474E-01 4.829024580818113E+08
 1.271570047570019E-01 4.839189436166056E+08
 1.272546453404135E-01 4.849375418425244E+08
 1.273523608995100E-01 4.859582570234251E+08
 1.274501514918635E-01 4.869810934311697E+08
 1.275480171750899E-01 4.880060553463731E+08
 1.276459580068496E-01 4.890331470572673E+08
 1.277439740448471E-01 4.900623728603789E+08
 1.278420653468317E-01 4.910937370603315E+08
 1.279402319705963E-01 4.921272439703151E+08
 1.280384739739787E-01 4.931628979115477E+08
 1.281367914148607E-01 4.942007032129277E+08
 1.282351843511693E-01 4.952406642123057E+08
 1.283336528408753E-01 4.962827852557110E+08
 1.284321969419938E-01 4.973270706969591E+08
 1.285308167125855E-01 4.983735248983524E+08
 1.286295122107547E-01 4.994221522309445E+08
 1.287282834946507E-01 5.004729570734691E+08
 1.288271306224672E-01 5.015259438131062E+08
 1.289260536524432E-01 5.025811168457333E+08
 1.290250526428617E-01 5.036384805749006E+08
 1.291241276520509E-01 5.046980394132382E+08
 1.292232787383834E-01 5.057597977813951E+08
 1.293225059602773E-01 5.068237601084257E+08
 1.294218093761949E-01 5.078899308319063E+08
 1.295211890446436E-01 5.089583143973501E+08
 1.296206450241757E-01 5.100289152593564E+08
 1.297201773733887E-01 5.111017378805727E+08
 1.298197861509248E-01 5.121767867325675E+08
 1.299194714154713E-01 5.132540662947245E+08
