#rho	 Pc
 1.000000000000000E-01 8.115338647410511E+05
 1.000921550516793E-01 8.138539119031593E+05
 1.001843950288940E-01 8.161805557553183E+05
 1.002767200099076E-01 8.185138150231149E+05
 1.003691300730550E-01 8.208537084866145E+05
 1.004616252967439E-01 8.232002549783811E+05
 1.005542057594539E-01 8.255534733845640E+05
 1.006468715397373E-01 8.279133826449623E+05
 1.007396227162184E-01 8.302800017533968E+05
 1.008324593675941E-01 8.326533497573477E+05
 1.009253815726337E-01 8.350334457584178E+05
 1.010183894101795E-01 8.374203089130588E+05
 1.011114829591461E-01 8.398139584315540E+05
 1.012046622985209E-01 8.422144135788864E+05
 1.012979275073639E-01 8.446216936754058E+05
 1.013912786648084E-01 8.470358180957860E+05
 1.014847158500602E-01 8.494568062697636E+05
 1.015782391423985E-01 8.518846776824500E+05
 1.016718486211750E-01 8.543194518747001E+05
 1.017655443658152E-01 8.567611484424328E+05
 1.018593264558172E-01 8.592097870372891E+05
 1.019531949707528E-01 8.616653873670839E+05
 1.020471499902667E-01 8.641279691955249E+05
 1.021411915940776E-01 8.665975523424835E+05
 1.022353198619770E-01 8.690741566842224E+05
 1.023295348738303E-01 8.715578021533282E+05
 1.024238367095764E-01 8.740485087392059E+05
 1.025182254492280E-01 8.765462964882943E+05
 1.026127011728715E-01 8.790511855038549E+05
 1.027072639606669E-01 8.815631959460835E+05
 1.028019138928482E-01 8.840823480326667E+05
 1.028966510497235E-01 8.866086620390065E+05
 1.029914755116747E-01 8.891421582979604E+05
 1.030863873591578E-01 8.916828571998980E+05
 1.031813866727028E-01 8.942307791936529E+05
 1.032764735329145E-01 8.967859447861655E+05
 1.033716480204714E-01 8.993483745420463E+05
 1.034669102161264E-01 9.019180890852652E+05
 1.035622602007070E-01 9.044951090980826E+05
 1.036576980551152E-01 9.070794553213844E+05
 1.037532238603275E-01 9.096711485549558E+05
 1.038488376973950E-01 9.122702096581215E+05
 1.039445396474433E-01 9.148766595495552E+05
 1.040403297916732E-01 9.174905192068163E+05
 1.041362082113601E-01 9.201118096677158E+05
 1.042321749878542E-01 9.227405520297128E+05
 1.043282302025806E-01 9.253767674499830E+05
 1.044243739370399E-01 9.280204771465070E+05
 1.045206062728074E-01 9.306717023968379E+05
 1.046169272915337E-01 9.333304645394185E+05
 1.047133370749444E-01 9.359967849737989E+05
 1.048098357048410E-01 9.386706851594849E+05
 1.049064232630998E-01 9.413521866178008E+05
 1.050030998316728E-01 9.440413109308372E+05
 1.050998654925875E-01 9.467380797417971E+05
 1.051967203279471E-01 9.494425147566909E+05
 1.052936644199303E-01 9.521546377415707E+05
 1.053906978507915E-01 9.548744705254973E+05
 1.054878207028610E-01 9.576020349997479E+05
 1.055850330585451E-01 9.603373531167911E+05
 1.056823350003259E-01 9.630804468928605E+05
 1.057797266107614E-01 9.658313384058900E+05
 1.058772079724856E-01 9.685900497961952E+05
 1.059747791682093E-01 9.713566032685011E+05
 1.060724402807189E-01 9.741310210902885E+05
 1.061701913928771E-01 9.769133255911141E+05
 1.062680325876231E-01 9.797035391651510E+05
 1.063659639479728E-01 9.825016842705233E+05
 1.064639855570183E-01 9.853077834284205E+05
 1.065620974979283E-01 9.881218592242980E+05
 1.066602998539479E-01 9.909439343086118E+05
 1.067585927083997E-01 9.937740313952699E+05
