#rho	 Pc
 1.000000000000000E-01 3.384171326994009E+08
 1.000767874200861E-01 3.391298931428877E+08
 1.001536338032509E-01 3.398441293691841E+08
 1.002305391947709E-01 3.405598443271787E+08
 1.003075036399570E-01 3.412770409711983E+08
 1.003845271841549E-01 3.419957222609819E+08
 1.004616098727451E-01 3.427158911619551E+08
 1.005387517511434E-01 3.434375506449594E+08
 1.006159528647998E-01 3.441607036862360E+08
 1.006932132591997E-01 3.448853532678064E+08
 1.007705329798632E-01 3.456115023773541E+08
 1.008479120723454E-01 3.463391540075477E+08
 1.009253505822365E-01 3.470683111570821E+08
 1.010028485551614E-01 3.477989767633712E+08
 1.010804060367803E-01 3.485311525891955E+08
 1.011580230727885E-01 3.492648546231257E+08
 1.012356997089162E-01 3.500000949002249E+08
 1.013134359909287E-01 3.507368668494374E+08
 1.013912319646267E-01 3.514751696803976E+08
 1.014690876758459E-01 3.522150071106584E+08
 1.015470031704570E-01 3.529563822379665E+08
 1.016249784943662E-01 3.536992981656936E+08
 1.017030136935151E-01 3.544437580032443E+08
 1.017811088138802E-01 3.551897648659282E+08
 1.018592639014734E-01 3.559373218751823E+08
 1.019374790023419E-01 3.566864321580266E+08
 1.020157541625686E-01 3.574370988475795E+08
 1.020940894282715E-01 3.581893250830656E+08
 1.021724848456037E-01 3.589431140095341E+08
 1.022509404607545E-01 3.596984687779925E+08
 1.023294563199481E-01 3.604553925455484E+08
 1.024080324694443E-01 3.612138884754663E+08
 1.024866689555384E-01 3.619739597364373E+08
 1.025653658245616E-01 3.627356095036445E+08
 1.026441231228801E-01 3.634988409584798E+08
 1.027229408968962E-01 3.642636572878952E+08
 1.028018191930474E-01 3.650300616853068E+08
 1.028807580578073E-01 3.657980573496508E+08
 1.029597575376849E-01 3.665676474865664E+08
 1.030388176792250E-01 3.673388353075867E+08
 1.031179385290080E-01 3.681116240299494E+08
 1.031971201336504E-01 3.688860168774704E+08
 1.032763625398042E-01 3.696620170798531E+08
 1.033556657941571E-01 3.704396278731549E+08
 1.034350299434333E-01 3.712188524991616E+08
 1.035144550343921E-01 3.719996942060158E+08
 1.035939411138292E-01 3.727821562481705E+08
 1.036734882285759E-01 3.735662418861816E+08
 1.037530964254999E-01 3.743519543866491E+08
 1.038327657515045E-01 3.751392970222138E+08
 1.039124962535291E-01 3.759282730719990E+08
 1.039922879785491E-01 3.767188858214439E+08
 1.040721409735764E-01 3.775111385618817E+08
 1.041520552856584E-01 3.783050345909880E+08
 1.042320309618789E-01 3.791005772126983E+08
 1.043120680493578E-01 3.798977697372408E+08
 1.043921665952513E-01 3.806966154808826E+08
 1.044723266467518E-01 3.814971177664831E+08
 1.045525482510876E-01 3.822992799230049E+08
 1.046328314555239E-01 3.831031052857324E+08
 1.047131763073617E-01 3.839085971961999E+08
 1.047935828539383E-01 3.847157590021242E+08
 1.048740511426275E-01 3.855245940581135E+08
 1.049545812208397E-01 3.863351057243711E+08
 1.050351731360214E-01 3.871472973678880E+08
 1.051158269356555E-01 3.879611723617977E+08
 1.051965426672614E-01 3.887767340856539E+08
 1.052773203783954E-01 3.895939859258791E+08
 1.053581601166498E-01 3.904129312741551E+08
 1.054390619296534E-01 3.912335735295211E+08
 1.055200258650721E-01 3.920559160974509E+08
 1.056010519706081E-01 3.928799623889218E+08
 1.056821402940002E-01 3.937057158222117E+08
 1.057632908830236E-01 3.945331798218527E+08
 1.058445037854908E-01 3.953623578184569E+08
 1.059257790492506E-01 3.961932532496928E+08
 1.060071167221886E-01 3.970258695590370E+08
 1.060885168522271E-01 3.978602101968167E+08
 1.061699794873256E-01 3.986962786199818E+08
 1.062515046754798E-01 3.995340782915998E+08
 1.063330924647228E-01 4.003736126815394E+08
 1.064147429031241E-01 4.012148852661284E+08
 1.064964560387907E-01 4.020578995281914E+08
 1.065782319198660E-01 4.029026589571413E+08
 1.066600705945305E-01 4.037491670488220E+08
 1.067419721110021E-01 4.045974273056034E+08
 1.068239365175351E-01 4.054474432368355E+08
 1.069059638624214E-01 4.062992183580362E+08
 1.069880541939894E-01 4.071527561915083E+08
 1.070702075606053E-01 4.080080602659849E+08
 1.071524240106719E-01 4.088651341170688E+08
 1.072347035926294E-01 4.097239812868832E+08
 1.073170463549550E-01 4.105846053239624E+08
 1.073994523461636E-01 4.114470097839782E+08
 1.074819216148068E-01 4.123111982287803E+08
 1.075644542094738E-01 4.131771742272496E+08
 1.076470501787909E-01 4.140449413547968E+08
 1.077297095714220E-01 4.149145031934170E+08
 1.078124324360681E-01 4.157858633319634E+08
 1.078952188214677E-01 4.166590253658974E+08
 1.079780687763969E-01 4.175339928977329E+08
 1.080609823496691E-01 4.184107695362373E+08
 1.081439595901351E-01 4.192893588970785E+08
 1.082270005466832E-01 4.201697646029812E+08
 1.083101052682396E-01 4.210519902831938E+08
 1.083932738037676E-01 4.219360395736275E+08
 1.084765062022684E-01 4.228219161170286E+08
 1.085598025127806E-01 4.237096235635223E+08
 1.086431627843807E-01 4.245991655691371E+08
 1.087265870661828E-01 4.254905457970313E+08
 1.088100754073384E-01 4.263837679178368E+08
 1.088936278570375E-01 4.272788356083332E+08
 1.089772444645071E-01 4.281757525520620E+08
 1.090609252790123E-01 4.290745224400373E+08
 1.091446703498559E-01 4.299751489697827E+08
 1.092284797263790E-01 4.308776358456666E+08
 1.093123534579602E-01 4.317819867791439E+08
 1.093962915940160E-01 4.326882054885688E+08
 1.094802941840008E-01 4.335962956990424E+08
 1.095643612774073E-01 4.345062611425738E+08
 1.096484929237661E-01 4.354181055585672E+08
 1.097326891726455E-01 4.363318326928961E+08
 1.098169500736522E-01 4.372474462985474E+08
 1.099012756764310E-01 4.381649501355901E+08
 1.099856660306646E-01 4.390843479710746E+08
 1.100701211860740E-01 4.400056435788544E+08
 1.101546411924184E-01 4.409288407400259E+08
 1.102392260994952E-01 4.418539432426758E+08
 1.103238759571398E-01 4.427809548818871E+08
 1.104085908152262E-01 4.437098794594222E+08
 1.104933707236666E-01 4.446407207847532E+08
 1.105782157324115E-01 4.455734826744711E+08
 1.106631258914497E-01 4.465081689512064E+08
 1.107481012508082E-01 4.474447834456786E+08
 1.108331418605531E-01 4.483833299957216E+08
 1.109182477707882E-01 4.493238124453666E+08
 1.110034190316559E-01 4.502662346467726E+08
 1.110886556933377E-01 4.512106004589477E+08
 1.111739578060530E-01 4.521569137475604E+08
 1.112593254200598E-01 4.531051783860925E+08
 1.113447585856549E-01 4.540553982548265E+08
 1.114302573531740E-01 4.550075772413192E+08
 1.115158217729908E-01 4.559617192403523E+08
 1.116014518955181E-01 4.569178281540244E+08
 1.116871477712072E-01 4.578759078912938E+08
 1.117729094505484E-01 4.588359623685917E+08
 1.118587369840707E-01 4.597979955097082E+08
 1.119446304223417E-01 4.607620112454257E+08
 1.120305898159677E-01 4.617280135139489E+08
 1.121166152155947E-01 4.626960062607006E+08
 1.122027066719066E-01 4.636659934383630E+08
 1.122888642356266E-01 4.646379790071205E+08
 1.123750879575171E-01 4.656119669341562E+08
 1.124613778883792E-01 4.665879611939659E+08
 1.125477340790530E-01 4.675659657688242E+08
 1.126341565804175E-01 4.685459846478090E+08
 1.127206454433914E-01 4.695280218278528E+08
 1.128072007189317E-01 4.705120813128167E+08
 1.128938224580352E-01 4.714981671139141E+08
 1.129805107117371E-01 4.724862832503526E+08
 1.130672655311128E-01 4.734764337481406E+08
 1.131540869672760E-01 4.744686226408209E+08
 1.132409750713802E-01 4.754628539696778E+08
 1.133279298946177E-01 4.764591316786599E+08
 1.134149514882208E-01 4.774574580883239E+08
 1.135020399034605E-01 4.784578560229508E+08
 1.135891951916473E-01 4.794603420353349E+08
 1.136764174041316E-01 4.804649061269997E+08
 1.137637065923025E-01 4.814715471072701E+08
 1.138510628075890E-01 4.824802700214455E+08
 1.139384861014595E-01 4.834910790453609E+08
 1.140259765254219E-01 4.845039783625625E+08
 1.141135341310238E-01 4.855189721649716E+08
 1.142011589698521E-01 4.865360646519606E+08
 1.142888510935333E-01 4.875552600308233E+08
 1.143766105537341E-01 4.885765625174528E+08
 1.144644374021603E-01 4.895999763347898E+08
 1.145523316905573E-01 4.906255057141902E+08
 1.146402934707109E-01 4.916531548949194E+08
 1.147283227944463E-01 4.926829281241375E+08
 1.148164197136282E-01 4.937148296573014E+08
 1.149045842801613E-01 4.947488637576376E+08
 1.149928165459907E-01 4.957850346963102E+08
 1.150811165631008E-01 4.968233467524712E+08
 1.151694843835158E-01 4.978638042136892E+08
 1.152579200593003E-01 4.989064113754944E+08
 1.153464236425587E-01 4.999511725412993E+08
 1.154349951854354E-01 5.009980920223237E+08
 1.155236347401148E-01 5.020471741386920E+08
 1.156123423588213E-01 5.030984232182664E+08
 1.157011180938198E-01 5.041518435964794E+08
 1.157899619974148E-01 5.052074396177667E+08
 1.158788741219512E-01 5.062652156344526E+08
 1.159678545198142E-01 5.073251760068113E+08
 1.160569032434292E-01 5.083873251032104E+08
 1.161460203452617E-01 5.094516673007607E+08
 1.162352058778173E-01 5.105182069842293E+08
 1.163244598936427E-01 5.115869485468026E+08
 1.164137824453241E-01 5.126578963899909E+08
 1.165031735854885E-01 5.137310549235825E+08
 1.165926333668031E-01 5.148064285655993E+08
 1.166821618419759E-01 5.158840217419767E+08
 1.167717590637551E-01 5.169638388873010E+08
 1.168614250849293E-01 5.180458844446009E+08
 1.169511599583277E-01 5.191301628649095E+08
 1.170409637368205E-01 5.202166786075676E+08
 1.171308364733179E-01 5.213054361405610E+08
 1.172207782207709E-01 5.223964399400165E+08
 1.173107890321715E-01 5.234896944904624E+08
 1.174008689605519E-01 5.245852042847981E+08
 1.174910180589854E-01 5.256829738245970E+08
 1.175812363805857E-01 5.267830076191391E+08
 1.176715239785077E-01 5.278853101866336E+08
 1.177618809059468E-01 5.289898860541845E+08
 1.178523072161393E-01 5.300967397565347E+08
 1.179428029623624E-01 5.312058758370643E+08
