#rho	 Pc
 1.000000000000000E-01 2.276564914455119E+09
 1.000767874200861E-01 2.280874615665623E+09
 1.001536338032509E-01 2.285192287663477E+09
 1.002305391947709E-01 2.289517944197322E+09
 1.003075036399570E-01 2.293851599039877E+09
 1.003845271841549E-01 2.298193265978922E+09
 1.004616098727451E-01 2.302542958823204E+09
 1.005387517511434E-01 2.306900691403087E+09
 1.006159528647998E-01 2.311266477565372E+09
 1.006932132591997E-01 2.315640331179962E+09
 1.007705329798632E-01 2.320022266133801E+09
 1.008479120723454E-01 2.324412296332788E+09
 1.009253505822365E-01 2.328810435707857E+09
 1.010028485551614E-01 2.333216698204283E+09
 1.010804060367803E-01 2.337631097787800E+09
 1.011580230727885E-01 2.342053648447074E+09
 1.012356997089162E-01 2.346484364187375E+09
 1.013134359909287E-01 2.350923259035194E+09
 1.013912319646267E-01 2.355370347037292E+09
 1.014690876758459E-01 2.359825642257991E+09
 1.015470031704570E-01 2.364289158784351E+09
 1.016249784943662E-01 2.368760910722453E+09
 1.017030136935151E-01 2.373240912194965E+09
 1.017811088138802E-01 2.377729177348887E+09
 1.018592639014734E-01 2.382225720351274E+09
 1.019374790023419E-01 2.386730555383673E+09
 1.020157541625686E-01 2.391243696651205E+09
 1.020940894282715E-01 2.395765158381586E+09
 1.021724848456037E-01 2.400294954817964E+09
 1.022509404607545E-01 2.404833100223356E+09
 1.023294563199481E-01 2.409379608883448E+09
 1.024080324694443E-01 2.413934495104589E+09
 1.024866689555384E-01 2.418497773208122E+09
 1.025653658245616E-01 2.423069457539838E+09
 1.026441231228801E-01 2.427649562464675E+09
 1.027229408968962E-01 2.432238102365510E+09
 1.028018191930474E-01 2.436835091647724E+09
 1.028807580578073E-01 2.441440544735102E+09
 1.029597575376849E-01 2.446054476072430E+09
 1.030388176792250E-01 2.450676900122724E+09
 1.031179385290080E-01 2.455307831371680E+09
 1.031971201336504E-01 2.459947284323648E+09
 1.032763625398042E-01 2.464595273502039E+09
 1.033556657941571E-01 2.469251813452278E+09
 1.034350299434333E-01 2.473916918737635E+09
 1.035144550343921E-01 2.478590603942854E+09
 1.035939411138292E-01 2.483272883673422E+09
 1.036734882285759E-01 2.487963772554576E+09
 1.037530964254999E-01 2.492663285229454E+09
 1.038327657515045E-01 2.497371436363147E+09
 1.039124962535291E-01 2.502088240641412E+09
 1.039922879785491E-01 2.506813712769183E+09
