#rho	 Pc
 1.077297095714220E-01 6.582734226308679E+10
 1.078124324360681E-01 6.593237462078176E+10
 1.078952188214677E-01 6.603757019704643E+10
 1.079780687763969E-01 6.614292922491297E+10
 1.080609823496691E-01 6.624845193774465E+10
 1.081439595901351E-01 6.635413856917313E+10
 1.082270005466832E-01 6.645998935295877E+10
 1.083101052682396E-01 6.656600452323909E+10
 1.083932738037676E-01 6.667218431433487E+10
 1.084765062022684E-01 6.677852896083109E+10
 1.085598025127806E-01 6.688503869758154E+10
 1.086431627843807E-01 6.699171375962299E+10
 1.087265870661828E-01 6.709855438232874E+10
 1.088100754073384E-01 6.720556080131265E+10
 1.088936278570375E-01 6.731273325232961E+10
 1.089772444645071E-01 6.742007197148445E+10
 1.090609252790123E-01 6.752757719519427E+10
 1.091446703498559E-01 6.763524915991235E+10
 1.092284797263790E-01 6.774308810251358E+10
 1.093123534579602E-01 6.785109426010980E+10
 1.093962915940160E-01 6.795926786999755E+10
 1.094802941840008E-01 6.806760916972837E+10
 1.095643612774073E-01 6.817611839713593E+10
 1.096484929237661E-01 6.828479579032489E+10
 1.097326891726455E-01 6.839364158756789E+10
 1.098169500736522E-01 6.850265602746065E+10
 1.099012756764310E-01 6.861183934880923E+10
 1.099856660306646E-01 6.872119179065244E+10
 1.100701211860740E-01 6.883071359232205E+10
 1.101546411924184E-01 6.894040499336676E+10
 1.102392260994952E-01 6.905026623359988E+10
 1.103238759571398E-01 6.916029755305301E+10
 1.104085908152262E-01 6.927049919204204E+10
 1.104933707236666E-01 6.938087139113202E+10
 1.105782157324115E-01 6.949141439103906E+10
 1.106631258914497E-01 6.960212843286386E+10
 1.107481012508082E-01 6.971301375792110E+10
 1.108331418605531E-01 6.982407060765479E+10
 1.109182477707882E-01 6.993529922387714E+10
 1.110034190316559E-01 7.004669984866266E+10
 1.110886556933377E-01 7.015827272423619E+10
 1.111739578060530E-01 7.027001809312698E+10
 1.112593254200598E-01 7.038193619804645E+10
 1.113447585856549E-01 7.049402728206973E+10
 1.114302573531740E-01 7.060629158843906E+10
 1.115158217729908E-01 7.071872936063092E+10
 1.116014518955181E-01 7.083134084240250E+10
 1.116871477712072E-01 7.094412627771707E+10
 1.117729094505484E-01 7.105708591085310E+10
 1.118587369840707E-01 7.117021998623892E+10
 1.119446304223417E-01 7.128352874862550E+10
 1.120305898159677E-01 7.139701244300925E+10
 1.121166152155947E-01 7.151067131454031E+10
 1.122027066719066E-01 7.162450560869252E+10
 1.122888642356266E-01 7.173851557119214E+10
 1.123750879575171E-01 7.185270144794736E+10
 1.124613778883792E-01 7.196706348517209E+10
 1.125477340790530E-01 7.208160192930011E+10
 1.126341565804175E-01 7.219631702695468E+10
 1.127206454433914E-01 7.231120902507037E+10
 1.128072007189317E-01 7.242627817087691E+10
 1.128938224580352E-01 7.254152471170262E+10
 1.129805107117371E-01 7.265694902517133E+10
 1.130672655311128E-01 7.277255071885669E+10
 1.131540869672760E-01 7.288832671401361E+10
 1.132409750713802E-01 7.300427920496405E+10
 1.133279298946177E-01 7.312041280378122E+10
 1.134149514882208E-01 7.323672758563068E+10
 1.135020399034605E-01 7.335322376607816E+10
 1.135891951916473E-01 7.346990161028590E+10
 1.136764174041316E-01 7.358676138353296E+10
 1.137637065923025E-01 7.370380335139198E+10
 1.138510628075890E-01 7.382102777993092E+10
 1.139384861014595E-01 7.393843493537595E+10
 1.140259765254219E-01 7.405602508430397E+10
 1.141135341310238E-01 7.417379849367216E+10
 1.142011589698521E-01 7.429175543069577E+10
 1.142888510935333E-01 7.440989616291721E+10
 1.143766105537341E-01 7.452822095816855E+10
 1.144644374021603E-01 7.464673008456940E+10
 1.145523316905573E-01 7.476542381072849E+10
 1.146402934707109E-01 7.488430240537784E+10
 1.147283227944463E-01 7.500336613762772E+10
 1.148164197136282E-01 7.512261527692368E+10
 1.149045842801613E-01 7.524205009299521E+10
 1.149928165459907E-01 7.536167085595047E+10
 1.150811165631008E-01 7.548147783611382E+10
 1.151694843835158E-01 7.560147130420604E+10
 1.152579200593003E-01 7.572165153120721E+10
 1.153464236425587E-01 7.584201878848543E+10
 1.154349951854354E-01 7.596257334768326E+10
 1.155236347401148E-01 7.608331548070667E+10
 1.156123423588213E-01 7.620424545986125E+10
 1.157011180938198E-01 7.632536355774399E+10
 1.157899619974148E-01 7.644667004721129E+10
 1.158788741219512E-01 7.656816520155588E+10
 1.159678545198142E-01 7.668984929430952E+10
 1.160569032434292E-01 7.681172259923697E+10
 1.161460203452617E-01 7.693378539059076E+10
 1.162352058778173E-01 7.705603794282124E+10
 1.163244598936427E-01 7.717848053074435E+10
 1.164137824453241E-01 7.730111342953000E+10
 1.165031735854885E-01 7.742393691448195E+10
 1.165926333668031E-01 7.754695126142703E+10
 1.166821618419759E-01 7.767015674645667E+10
 1.167717590637551E-01 7.779355364597980E+10
 1.168614250849293E-01 7.791714223660110E+10
 1.169511599583277E-01 7.804092279532913E+10
 1.170409637368205E-01 7.816489559965120E+10
 1.171308364733179E-01 7.828906092709438E+10
 1.172207782207709E-01 7.841341905561932E+10
 1.173107890321715E-01 7.853797026353635E+10
 1.174008689605519E-01 7.866271482947987E+10
 1.174910180589854E-01 7.878765303230635E+10
 1.175812363805857E-01 7.891278515126952E+10
 1.176715239785077E-01 7.903811146601950E+10
 1.177618809059468E-01 7.916363225625616E+10
 1.178523072161393E-01 7.928934780218964E+10
 1.179428029623624E-01 7.941525838444537E+10
 1.180333681979344E-01 7.954136428373807E+10
 1.181240029762143E-01 7.966766578123553E+10
 1.182147073506021E-01 7.979416315837805E+10
 1.183054813745389E-01 7.992085669690126E+10
 1.183963251015069E-01 8.004774667894763E+10
 1.184872385850291E-01 8.017483338690244E+10
 1.185782218786696E-01 8.030211710342578E+10
 1.186692750360343E-01 8.042959811159541E+10
 1.187603981107693E-01 8.055727669480588E+10
 1.188515911565626E-01 8.068515313666913E+10
 1.189428542271428E-01 8.081322772116690E+10
 1.190341873762806E-01 8.094150073260876E+10
 1.191255906577873E-01 8.106997245560014E+10
 1.192170641255158E-01 8.119864317511481E+10
 1.193086078333600E-01 8.132751317634921E+10
 1.194002218352559E-01 8.145658274491339E+10
 1.194919061851803E-01 8.158585216670132E+10
 1.195836609371514E-01 8.171532172782849E+10
 1.196754861452296E-01 8.184499171490753E+10
 1.197673818635160E-01 8.197486241476190E+10
 1.198593481461537E-01 8.210493411446281E+10
 1.199513850473270E-01 8.223520710151883E+10
 1.200434926212624E-01 8.236568166375601E+10
 1.201356709222275E-01 8.249635808922191E+10
 1.202279200045318E-01 8.262723666633682E+10
 1.203202399225264E-01 8.275831768384650E+10
 1.204126307306043E-01 8.288960143078177E+10
 1.205050924832001E-01 8.302108819651132E+10
 1.205976252347903E-01 8.315277827074780E+10
 1.206902290398931E-01 8.328467194344499E+10
 1.207829039530688E-01 8.341676950491470E+10
 1.208756500289195E-01 8.354907124580725E+10
 1.209684673220888E-01 8.368157745704880E+10
 1.210613558872631E-01 8.381428842993155E+10
 1.211543157791702E-01 8.394720445597833E+10
 1.212473470525800E-01 8.408032582711014E+10
 1.213404497623044E-01 8.421365283553781E+10
 1.214336239631978E-01 8.434718577376151E+10
 1.215268697101562E-01 8.448092493466313E+10
 1.216201870581180E-01 8.461487061134886E+10
 1.217135760620637E-01 8.474902309730714E+10
 1.218070367770163E-01 8.488338268631863E+10
 1.219005692580407E-01 8.501794967246695E+10
 1.219941735602440E-01 8.515272435024463E+10
 1.220878497387763E-01 8.528770701429022E+10
 1.221815978488293E-01 8.542289795965114E+10
 1.222754179456374E-01 8.555829748175360E+10
 1.223693100844772E-01 8.569390587617619E+10
 1.224632743206683E-01 8.582972343903682E+10
 1.225573107095721E-01 8.596575046656221E+10
 1.226514193065929E-01 8.610198725530264E+10
 1.227456001671772E-01 8.623843410233536E+10
 1.228398533468148E-01 8.637509130482053E+10
 1.229341789010374E-01 8.651195916033148E+10
 1.230285768854195E-01 8.664903796676152E+10
 1.231230473555783E-01 8.678632802225861E+10
 1.232175903671741E-01 8.692382962538531E+10
 1.233122059759093E-01 8.706154307491779E+10
 1.234068942375293E-01 8.719946867000449E+10
 1.235016552078227E-01 8.733760671008904E+10
 1.235964889426204E-01 8.747595749492345E+10
 1.236913954977965E-01 8.761452132457770E+10
 1.237863749292676E-01 8.775329849943475E+10
 1.238814272929939E-01 8.789228932023709E+10
 1.239765526449780E-01 8.803149408795450E+10
 1.240717510412658E-01 8.817091310386075E+10
 1.241670225379459E-01 8.831054666971272E+10
 1.242623671911505E-01 8.845039508737823E+10
 1.243577850570545E-01 8.859045865911395E+10
 1.244532761918760E-01 8.873073768752861E+10
 1.245488406518763E-01 8.887123247550990E+10
 1.246444784933600E-01 8.901194332625650E+10
 1.247401897726748E-01 8.915287054326573E+10
 1.248359745462116E-01 8.929401443035211E+10
 1.249318328704050E-01 8.943537529162604E+10
 1.250277648017325E-01 8.957695343159462E+10
 1.251237703967150E-01 8.971874915500499E+10
 1.252198497119170E-01 8.986076276690079E+10
 1.253160028039464E-01 9.000299457266881E+10
 1.254122297294546E-01 9.014544487799258E+10
 1.255085305451363E-01 9.028811398883626E+10
 1.256049053077298E-01 9.043100221163054E+10
 1.257013540740172E-01 9.057410985287665E+10
 1.257978769008239E-01 9.071743721956477E+10
 1.258944738450190E-01 9.086098461892133E+10
 1.259911449635156E-01 9.100475235847508E+10
 1.260878903132700E-01 9.114874074611340E+10
 1.261847099512825E-01 9.129295009000945E+10
 1.262816039345971E-01 9.143738069869019E+10
 1.263785723203019E-01 9.158203288084369E+10
 1.264756151655283E-01 9.172690694556807E+10
 1.265727325274519E-01 9.187200320233060E+10
 1.266699244632921E-01 9.201732196090552E+10
 1.267671910303124E-01 9.216286380957292E+10
 1.268645322858202E-01 9.230862772536406E+10
 1.269619482871668E-01 9.245460674821719E+10
 1.270594390917474E-01 9.260080427220166E+10
 1.271570047570019E-01 9.274722906861310E+10
 1.272546453404135E-01 9.289388109693697E+10
 1.273523608995100E-01 9.304076059509500E+10
 1.274501514918635E-01 9.318786789477550E+10
 1.275480171750899E-01 9.333520332793582E+10
 1.276459580068496E-01 9.348276722696346E+10
 1.277439740448471E-01 9.363055992480640E+10
 1.278420653468317E-01 9.377858175447659E+10
 1.279402319705963E-01 9.392683304962521E+10
 1.280384739739787E-01 9.407531414435231E+10
 1.281367914148607E-01 9.422402537299471E+10
 1.282351843511693E-01 9.437296707030301E+10
 1.283336528408753E-01 9.452213957147562E+10
 1.284321969419938E-01 9.467154321223204E+10
 1.285308167125855E-01 9.482117832837790E+10
 1.286295122107547E-01 9.497104525648911E+10
 1.287282834946507E-01 9.512114433338412E+10
 1.288271306224672E-01 9.527147589605162E+10
 1.289260536524432E-01 9.542204028216101E+10
 1.290250526428617E-01 9.557283782971594E+10
 1.291241276520509E-01 9.572386887721129E+10
 1.292232787383834E-01 9.587513376339294E+10
 1.293225059602773E-01 9.602663282737408E+10
 1.294218093761949E-01 9.617836640878401E+10
 1.295211890446436E-01 9.633033484764233E+10
 1.296206450241757E-01 9.648253848438673E+10
 1.297201773733887E-01 9.663497765970482E+10
 1.298197861509248E-01 9.678765271486646E+10
 1.299194714154713E-01 9.694056399152901E+10
 1.300192332257608E-01 9.709371183150069E+10
 1.301190716405705E-01 9.724709657739209E+10
 1.302189867187233E-01 9.740071857191861E+10
 1.303189785190867E-01 9.755457815823378E+10
 1.304190471005741E-01 9.770867567998784E+10
 1.305191925221435E-01 9.786301148124657E+10
 1.306194148427985E-01 9.801758590633986E+10
 1.307197141215877E-01 9.817239930005353E+10
