#rho	 Pc
 1.000000000000000E-01 9.277576065162668E+07
 1.000767874200861E-01 9.297927588750973E+07
 1.001536338032509E-01 9.318323238969678E+07
 1.002305391947709E-01 9.338763109576088E+07
 1.003075036399570E-01 9.359247294521862E+07
 1.003845271841549E-01 9.379775887938397E+07
 1.004616098727451E-01 9.400348984165058E+07
 1.005387517511434E-01 9.420966677736273E+07
 1.006159528647998E-01 9.441629063361201E+07
 1.006932132591997E-01 9.462336235962072E+07
 1.007705329798632E-01 9.483088290650257E+07
 1.008479120723454E-01 9.503885322728084E+07
 1.009253505822365E-01 9.524727427699015E+07
 1.010028485551614E-01 9.545614701256733E+07
 1.010804060367803E-01 9.566547239302066E+07
 1.011580230727885E-01 9.587525137917501E+07
 1.012356997089162E-01 9.608548493391734E+07
 1.013134359909287E-01 9.629617402217196E+07
 1.013912319646267E-01 9.650731961068834E+07
 1.014690876758459E-01 9.671892266826555E+07
 1.015470031704570E-01 9.693098416574059E+07
 1.016249784943662E-01 9.714350507590213E+07
 1.017030136935151E-01 9.735648637348834E+07
 1.017811088138802E-01 9.756992903529492E+07
 1.018592639014734E-01 9.778383404011765E+07
 1.019374790023419E-01 9.799820236869465E+07
 1.020157541625686E-01 9.821303500382680E+07
 1.020940894282715E-01 9.842833293035640E+07
 1.021724848456037E-01 9.864409713508046E+07
 1.022509404607545E-01 9.886032860684147E+07
 1.023294563199481E-01 9.907702833647475E+07
 1.024080324694443E-01 9.929419731691912E+07
 1.024866689555384E-01 9.951183654311770E+07
 1.025653658245616E-01 9.972994701196328E+07
 1.026441231228801E-01 9.994852972249578E+07
 1.027229408968962E-01 1.001675856757950E+08
 1.028018191930474E-01 1.003871158748960E+08
 1.028807580578073E-01 1.006071213249905E+08
 1.029597575376849E-01 1.008276030332688E+08
 1.030388176792250E-01 1.010485620089801E+08
 1.031179385290080E-01 1.012699992635055E+08
 1.031971201336504E-01 1.014919158101498E+08
 1.032763625398042E-01 1.017143126644702E+08
 1.033556657941571E-01 1.019371908439834E+08
 1.034350299434333E-01 1.021605513682590E+08
 1.035144550343921E-01 1.023843952590714E+08
 1.035939411138292E-01 1.026087235401901E+08
 1.036734882285759E-01 1.028335372374939E+08
 1.037530964254999E-01 1.030588373789652E+08
 1.038327657515045E-01 1.032846249947034E+08
 1.039124962535291E-01 1.035109011168764E+08
 1.039922879785491E-01 1.037376667797980E+08
 1.040721409735764E-01 1.039649230198823E+08
 1.041520552856584E-01 1.041926708756078E+08
 1.042320309618789E-01 1.044209113876000E+08
 1.043120680493578E-01 1.046496455986872E+08
 1.043921665952513E-01 1.048788745537771E+08
 1.044723266467518E-01 1.051085992998221E+08
 1.045525482510876E-01 1.053388208860369E+08
 1.046328314555239E-01 1.055695403637292E+08
 1.047131763073617E-01 1.058007587862491E+08
 1.047935828539383E-01 1.060324772093094E+08
 1.048740511426275E-01 1.062646966906906E+08
 1.049545812208397E-01 1.064974182901582E+08
 1.050351731360214E-01 1.067306430698245E+08
 1.051158269356555E-01 1.069643720939570E+08
 1.051965426672614E-01 1.071986064289442E+08
 1.052773203783954E-01 1.074333471434028E+08
 1.053581601166498E-01 1.076685953080125E+08
 1.054390619296534E-01 1.079043519957017E+08
 1.055200258650721E-01 1.081406182816511E+08
 1.056010519706081E-01 1.083773952431318E+08
 1.056821402940002E-01 1.086146839596595E+08
 1.057632908830236E-01 1.088524855129514E+08
 1.058445037854908E-01 1.090908009868561E+08
 1.059257790492506E-01 1.093296314675336E+08
 1.060071167221886E-01 1.095689780432872E+08
 1.060885168522271E-01 1.098088418046705E+08
 1.061699794873256E-01 1.100492238443990E+08
 1.062515046754798E-01 1.102901252574999E+08
 1.063330924647228E-01 1.105315471411798E+08
 1.064147429031241E-01 1.107734905948378E+08
 1.064964560387907E-01 1.110159567201752E+08
 1.065782319198660E-01 1.112589466210989E+08
 1.066600705945305E-01 1.115024614037871E+08
 1.067419721110021E-01 1.117465021766402E+08
 1.068239365175351E-01 1.119910700503347E+08
 1.069059638624214E-01 1.122361661377229E+08
 1.069880541939894E-01 1.124817915541109E+08
 1.070702075606053E-01 1.127279472777347E+08
 1.071524240106719E-01 1.129746350856873E+08
 1.072347035926294E-01 1.132218596048085E+08
 1.073170463549550E-01 1.134696218012667E+08
 1.073994523461636E-01 1.137179200765806E+08
 1.074819216148068E-01 1.139667557238872E+08
 1.075644542094738E-01 1.142161299071627E+08
 1.076470501787909E-01 1.144660437689362E+08
 1.077297095714220E-01 1.147164984540620E+08
 1.078124324360681E-01 1.149674951097548E+08
 1.078952188214677E-01 1.152190348855079E+08
 1.079780687763969E-01 1.154711189333555E+08
 1.080609823496691E-01 1.157237484074955E+08
 1.081439595901351E-01 1.159769244645536E+08
 1.082270005466832E-01 1.162306482636991E+08
 1.083101052682396E-01 1.164849209661480E+08
 1.083932738037676E-01 1.167397437356946E+08
 1.084765062022684E-01 1.169951177385935E+08
 1.085598025127806E-01 1.172510441433114E+08
 1.086431627843807E-01 1.175075241208447E+08
 1.087265870661828E-01 1.177645588444713E+08
 1.088100754073384E-01 1.180221494899358E+08
 1.088936278570375E-01 1.182802972354202E+08
 1.089772444645071E-01 1.185390032614737E+08
 1.090609252790123E-01 1.187982687510851E+08
 1.091446703498559E-01 1.190580948895858E+08
 1.092284797263790E-01 1.193184828648711E+08
 1.093123534579602E-01 1.195794338671511E+08
 1.093962915940160E-01 1.198409490891260E+08
 1.094802941840008E-01 1.201030297260021E+08
 1.095643612774073E-01 1.203656769751953E+08
 1.096484929237661E-01 1.206288920368197E+08
 1.097326891726455E-01 1.208926761134114E+08
 1.098169500736522E-01 1.211570304097977E+08
 1.099012756764310E-01 1.214219561334537E+08
 1.099856660306646E-01 1.216874544941848E+08
 1.100701211860740E-01 1.219535267043514E+08
 1.101546411924184E-01 1.222201739788568E+08
 1.102392260994952E-01 1.224873975349082E+08
 1.103238759571398E-01 1.227551985923101E+08
 1.104085908152262E-01 1.230235783733310E+08
 1.104933707236666E-01 1.232925381028067E+08
 1.105782157324115E-01 1.235620790080063E+08
 1.106631258914497E-01 1.238322023186463E+08
 1.107481012508082E-01 1.241029092670752E+08
 1.108331418605531E-01 1.243742010881314E+08
 1.109182477707882E-01 1.246460790191180E+08
 1.110034190316559E-01 1.249185442999174E+08
 1.110886556933377E-01 1.251915981728819E+08
 1.111739578060530E-01 1.254652418829971E+08
 1.112593254200598E-01 1.257394766776429E+08
 1.113447585856549E-01 1.260143038068922E+08
 1.114302573531740E-01 1.262897245233527E+08
 1.115158217729908E-01 1.265657400820543E+08
 1.116014518955181E-01 1.268423517407070E+08
 1.116871477712072E-01 1.271195607595498E+08
 1.117729094505484E-01 1.273973684014693E+08
 1.118587369840707E-01 1.276757759317343E+08
 1.119446304223417E-01 1.279547846183742E+08
 1.120305898159677E-01 1.282343957319061E+08
 1.121166152155947E-01 1.285146105455008E+08
 1.122027066719066E-01 1.287954303349071E+08
 1.122888642356266E-01 1.290768563784276E+08
 1.123750879575171E-01 1.293588899570147E+08
 1.124613778883792E-01 1.296415323541840E+08
 1.125477340790530E-01 1.299247848561489E+08
 1.126341565804175E-01 1.302086487516473E+08
 1.127206454433914E-01 1.304931253321238E+08
 1.128072007189317E-01 1.307782158915633E+08
 1.128938224580352E-01 1.310639217266681E+08
 1.129805107117371E-01 1.313502441367868E+08
 1.130672655311128E-01 1.316371844237412E+08
 1.131540869672760E-01 1.319247438922861E+08
 1.132409750713802E-01 1.322129238495888E+08
 1.133279298946177E-01 1.325017256055253E+08
 1.134149514882208E-01 1.327911504727774E+08
 1.135020399034605E-01 1.330811997665225E+08
 1.135891951916473E-01 1.333718748047824E+08
 1.136764174041316E-01 1.336631769080385E+08
 1.137637065923025E-01 1.339551073995863E+08
 1.138510628075890E-01 1.342476676055030E+08
 1.139384861014595E-01 1.345408588544071E+08
 1.140259765254219E-01 1.348346824776250E+08
 1.141135341310238E-01 1.351291398092827E+08
 1.142011589698521E-01 1.354242321862251E+08
 1.142888510935333E-01 1.357199609478500E+08
 1.143766105537341E-01 1.360163274364105E+08
 1.144644374021603E-01 1.363133329969400E+08
 1.145523316905573E-01 1.366109789770358E+08
 1.146402934707109E-01 1.369092667270893E+08
 1.147283227944463E-01 1.372081976003444E+08
 1.148164197136282E-01 1.375077729527308E+08
 1.149045842801613E-01 1.378079941427823E+08
 1.149928165459907E-01 1.381088625320002E+08
 1.150811165631008E-01 1.384103794845618E+08
 1.151694843835158E-01 1.387125463673759E+08
 1.152579200593003E-01 1.390153645502214E+08
 1.153464236425587E-01 1.393188354055402E+08
 1.154349951854354E-01 1.396229603086022E+08
 1.155236347401148E-01 1.399277406375141E+08
 1.156123423588213E-01 1.402331777731518E+08
 1.157011180938198E-01 1.405392730991585E+08
 1.157899619974148E-01 1.408460280019374E+08
 1.158788741219512E-01 1.411534438708633E+08
 1.159678545198142E-01 1.414615220979749E+08
 1.160569032434292E-01 1.417702640781811E+08
 1.161460203452617E-01 1.420796712092723E+08
 1.162352058778173E-01 1.423897448917378E+08
 1.163244598936427E-01 1.427004865290258E+08
 1.164137824453241E-01 1.430118975273755E+08
 1.165031735854885E-01 1.433239792959049E+08
 1.165926333668031E-01 1.436367332465073E+08
 1.166821618419759E-01 1.439501607940499E+08
 1.167717590637551E-01 1.442642633561267E+08
 1.168614250849293E-01 1.445790423533109E+08
 1.169511599583277E-01 1.448944992090640E+08
 1.170409637368205E-01 1.452106353495855E+08
 1.171308364733179E-01 1.455274522041122E+08
 1.172207782207709E-01 1.458449512046497E+08
 1.173107890321715E-01 1.461631337862114E+08
 1.174008689605519E-01 1.464820013866717E+08
 1.174910180589854E-01 1.468015554467729E+08
 1.175812363805857E-01 1.471217974101778E+08
 1.176715239785077E-01 1.474427287234675E+08
 1.177618809059468E-01 1.477643508362252E+08
 1.178523072161393E-01 1.480866652008817E+08
 1.179428029623624E-01 1.484096732728366E+08
 1.180333681979344E-01 1.487333765103329E+08
 1.181240029762143E-01 1.490577763747063E+08
 1.182147073506021E-01 1.493828743302076E+08
 1.183054813745389E-01 1.497086718439706E+08
 1.183963251015069E-01 1.500351703861044E+08
 1.184872385850291E-01 1.503623714297681E+08
 1.185782218786696E-01 1.506902764510332E+08
 1.186692750360343E-01 1.510188869289380E+08
 1.187603981107693E-01 1.513482043455182E+08
 1.188515911565626E-01 1.516782301857942E+08
 1.189428542271428E-01 1.520089659378916E+08
 1.190341873762806E-01 1.523404130927158E+08
 1.191255906577873E-01 1.526725731443325E+08
 1.192170641255158E-01 1.530054475898313E+08
 1.193086078333600E-01 1.533390379292461E+08
 1.194002218352559E-01 1.536733456656441E+08
 1.194919061851803E-01 1.540083723051798E+08
 1.195836609371514E-01 1.543441193570104E+08
 1.196754861452296E-01 1.546805883333199E+08
 1.197673818635160E-01 1.550177807492791E+08
 1.198593481461537E-01 1.553556981232425E+08
 1.199513850473270E-01 1.556943419766374E+08
 1.200434926212624E-01 1.560337138336907E+08
 1.201356709222275E-01 1.563738149724180E+08
 1.202279200045318E-01 1.567146481314203E+08
 1.203202399225264E-01 1.570562209172320E+08
 1.204126307306043E-01 1.573985344694788E+08
 1.205050924832001E-01 1.577415855850995E+08
 1.205976252347903E-01 1.580853761142243E+08
 1.206902290398931E-01 1.584299076569474E+08
 1.207829039530688E-01 1.587751817777795E+08
 1.208756500289195E-01 1.591212000442185E+08
 1.209684673220888E-01 1.594679640270568E+08
 1.210613558872631E-01 1.598154753003684E+08
 1.211543157791702E-01 1.601637354413396E+08
 1.212473470525800E-01 1.605127460304245E+08
 1.213404497623044E-01 1.608625086511670E+08
 1.214336239631978E-01 1.612130248904415E+08
 1.215268697101562E-01 1.615642963384756E+08
 1.216201870581180E-01 1.619163245884250E+08
 1.217135760620637E-01 1.622691112368490E+08
